"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-08-31,10847,"Clay","NY","Syracuse","Onondaga County",4247,150000,0.00536193029490617,0.0148849797023004,0.0273972602739726,0.037303311001845,0.0167040904882965,"2019-08","2019-Q3",150000,0,"2019-08"
2019-08-31,30865,"Chestertown","MD",,"Kent County",4248,220500,0.00638977635782748,0.016597510373444,0.0391140433553252,0.0184884855636069,-0.00166269775907224,"2007-05","2007-Q2",270100,-0.183635690485006,"2005-04"
2019-08-31,36768,"Chesterland","OH","Cleveland-Elyria","Geauga County",4249,243900,0.00618811881188119,0.0222129086336966,0.045435062151736,0.0401744219558249,0.0187759339302058,"2019-08","2019-Q3",243900,0,"2019-08"
2019-08-31,19114,"Lower Gwynedd","PA","Philadelphia-Camden-Wilmington","Montgomery County",4250,480600,-0.00393782383419689,-0.00988875154511743,0.0169276343630978,0.0195292984064117,0.0113283287905659,"2007-04","2007-Q2",497500,-0.0339698492462312,"2006-05"
2019-08-31,13779,"Seven Hills","OH","Cleveland-Elyria","Cuyahoga County",4251,184900,0,0,0.0352743561030235,0.044119312035539,0.0174023392681357,"2019-03","2019-Q1",186700,-0.0096411355115158,"2019-01"
2019-08-31,42738,"Rockton","IL","Rockford","Winnebago County",4252,159600,0.00503778337531486,0.0114068441064639,0.0330097087378641,0.0374494920691193,0.00825771823608035,"2007-12","2007-Q4",162400,-0.0172413793103448,"2007-08"
2019-08-31,53954,"Ponte Vedra","FL","Jacksonville","Saint Johns County",4253,396200,-0.000504540867810293,-0.00726634928589326,0.0320395936441782,0.0436452446032836,0.031340679780461,"2007-03","2007-Q1",425200,-0.068203198494826,"2006-05"
2019-08-31,44574,"Chillicothe","IL","Peoria","Peoria County",4254,116300,0.00172265288544358,0.00431778929188256,-0.021043771043771,-0.000515110163537225,-0.0014501040756556,"2009-12","2009-Q4",120200,-0.0324459234608985,"2009-05"
2019-08-31,398511,"Washington","NJ","Allentown-Bethlehem-Easton","Warren County",4255,202300,0.00646766169154229,0.0310907237512742,0.0120060030015008,0.0226133620852376,-0.0123636191259692,"2007-05","2007-Q2",280800,-0.279558404558405,"2003-10"
2019-08-31,44702,"Columbiana","AL","Birmingham-Hoover","Shelby County",4256,172500,0.0123239436619718,0.0335530257639305,0.0821831869510665,0.04900574313883,0.0257305689274592,"2019-08","2019-Q3",172500,0,"2019-08"
2019-08-31,17263,"Camano Island","WA","Oak Harbor","Island County",4257,473700,0.00169168957496299,0.00169168957496299,0.0222270176952956,0.093483291173607,0.0306384122709238,"2019-08","2019-Q3",473700,0,"2019-08"
2019-08-31,55704,"Edenton","NC",,"Chowan County",4258,136100,-0.00293040293040293,-0.00219941348973607,-0.0306267806267806,0.0176497596082368,,"2018-10","2018-Q4",144800,-0.0600828729281768,"2018-05"
2019-08-31,45510,"Grand Terrace","CA","Riverside-San Bernardino-Ontario","San Bernardino County",4259,371000,-0.000538793103448276,-0.00134589502018843,0.000809279741030483,0.0569920446738486,0.0560720408383053,"2006-06","2006-Q2",399800,-0.0720360180090045,"2005-11"
2019-08-31,26084,"Nesbit","MS","Memphis","DeSoto County",4260,231600,0.00346620450606586,-0.002154243860405,0.0390309555854643,0.0382153969557377,0.0225541451663593,"2019-03","2019-Q1",236200,-0.0194750211685013,"2018-11"
2019-08-31,33771,"Rushville","IN",,"Rush County",4261,103100,0.000970873786407767,-0.00674373795761079,0.0289421157684631,0.0481422109406338,0.0187754947563643,"2019-02","2019-Q1",104600,-0.01434034416826,"2018-10"
2019-08-31,24969,"Gridley","CA","Chico","Butte County",4262,245500,0.0102880658436214,0.0237698081734779,0.16516373991457,0.128055443412184,0.0625748644085828,"2006-05","2006-Q2",249600,-0.0164262820512821,"2005-12"
2019-08-31,18420,"Guttenberg","NJ","New York-Newark-Jersey City","Hudson County",4263,365100,0.00689464975179261,0.0304826418289585,0.13773761296354,0.0902665738497797,0.0105886757145786,"2007-03","2007-Q1",462300,-0.210253082414017,"2005-08"
2019-08-31,51489,"Collins","MS",,"Covington County",4264,91800,-0.00433839479392625,-0.0265111346765642,-0.0202774813233725,0.0593777532670299,,"2019-03","2019-Q1",95200,-0.0357142857142857,"2018-05"
2019-08-31,4811,"Fredericktown","MO",,"Madison County",4265,95900,0.00524109014675052,0.00524109014675052,0.0278670953912111,0.0646825052396496,0.0315406055678276,"2019-01","2019-Q1",96700,-0.00827300930713547,"2018-12"
2019-08-31,46130,"Lakeland","TN","Memphis","Shelby County",4266,287400,0.00139372822299652,0.00384212364652462,0.0275294958884519,0.0463869986824641,0.0205502458688378,"2019-08","2019-Q3",287400,0,"2019-08"
2019-08-31,39139,"Jamestown","ND","Jamestown","Stutsman County",4267,155500,0.00582147477360931,0.0032258064516129,0.0203412073490814,0.0409950308085845,0.0505111802147478,"2019-04","2019-Q2",155600,-0.0006426735218509,"2019-03"
2019-08-31,396550,"View Park-Windsor Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",4268,929200,0.00890336590662324,0.0261733848702374,0.104087452471483,0.102209628318066,0.0751532475095658,"2019-08","2019-Q3",929200,0,"2019-08"
2019-08-31,46425,"Marshville","NC","Charlotte-Concord-Gastonia","Union County",4269,148200,0.0116040955631399,0.0122950819672131,0.0495750708215297,0.0831593771482155,0.0442692303472261,"2019-02","2019-Q1",149700,-0.0100200400801603,"2019-01"
2019-08-31,27318,"Summit","IL","Chicago-Naperville-Elgin","Cook County",4270,167300,0.0108761329305136,0.0226161369193154,0.0102657004830918,0.0576689949352476,0.000179495665021845,"2006-07","2006-Q3",232900,-0.281665951051954,"2004-02"
2019-08-31,16551,"Montgomery","OH","Cincinnati","Hamilton County",4271,401500,-0.00372208436724566,-0.0339268527430221,-0.0202537823328453,0.0721539272850784,0.0408624156939901,"2019-03","2019-Q1",426700,-0.0590578861026482,"2018-06"
2019-08-31,49233,"Fairview","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County",4272,262400,0.000381242851696531,-0.00718880060537268,0.0174486234974796,0.107904325106542,0.0571648947134615,"2019-03","2019-Q1",266300,-0.0146451370634623,"2018-11"
2019-08-31,397669,"Athol","MA","Worcester","Worcester County",4273,165500,0,0.0109957238851558,0.0670535138620245,0.0777825485197852,0.0265898344326236,"2005-11","2005-Q4",176900,-0.0644431882419446,"2005-02"
2019-08-31,11558,"Fulton","NY","Syracuse","Oswego County",4274,72500,0.00415512465373961,0.0111576011157601,0.0327635327635328,0.0183475043835333,0.00717148924082966,"2019-08","2019-Q3",72500,0,"2019-08"
2019-08-31,22653,"Sartell","MN","St. Cloud","Stearns County",4275,216500,0.00231481481481481,0.00604089219330855,0.0334128878281623,0.0496702883400753,0.0266690214198886,"2019-08","2019-Q3",216500,0,"2019-08"
2019-08-31,23748,"Blue Ridge","GA",,"Fannin County",4276,216700,0.0111992533831078,0.0343675417661098,0.113566289825283,0.0697288767944022,0.0289488419040613,"2019-08","2019-Q3",216700,0,"2019-08"
2019-08-31,17856,"East Bethel","MN","Minneapolis-St. Paul-Bloomington","Anoka County",4277,267300,0,0.00224971878515186,0.0229621125143513,0.070428563164709,0.0391276505743516,"2019-08","2019-Q3",267300,0,"2019-08"
2019-08-31,42618,"Mountain City","TN",,"Johnson County",4278,85100,0.0106888361045131,0.0035377358490566,-0.0252004581901489,0.0104239689489511,0.00797718313520446,"2007-11","2007-Q4",90000,-0.0544444444444444,"2006-11"
2019-08-31,17685,"Damascus","OR","Portland-Vancouver-Hillsboro","Clackamas County",4279,491800,0.000814000814000814,-0.00202922077922078,0.0125591929174387,0.0763655630122309,0.0422626034514495,"2019-03","2019-Q1",498500,-0.0134403209628887,"2018-12"
2019-08-31,44661,"Coarsegold","CA","Madera","Madera County",4280,294400,0.00170125893160939,0.00891021247429746,0.036254839845125,0.0706159654451923,0.0549698653412658,"2006-07","2006-Q3",354200,-0.168831168831169,"2004-10"
2019-08-31,31272,"Dudley","MA","Worcester","Worcester County",4281,267600,0.00074794315632012,0.00904977375565611,0.0117202268431002,0.0474858039579102,0.0252202612903092,"2019-02","2019-Q1",269000,-0.00520446096654275,"2019-01"
2019-08-31,14144,"Timmonsville","SC","Florence","Florence County",4282,79500,-0.00500625782227785,-0.00125628140703518,0.113445378151261,0.0208680091889688,0.0110874353497088,"2006-08","2006-Q3",81100,-0.0197287299630086,"2006-04"
2019-08-31,162264,"Rosaryville","MD","Washington-Arlington-Alexandria","Prince Georges County",4283,334300,0.0039039039039039,0.0124167171411266,0.0273509526736325,0.0461407280908375,0.018943222815341,"2006-12","2006-Q4",410800,-0.186222005842259,"2005-02"
2019-08-31,51911,"Englewood","OH","Dayton","Montgomery County",4284,135100,0.00595681310498883,0.0242608036391205,0.0368380660015349,0.0553466365196889,0.016238749951609,"2019-08","2019-Q3",135100,0,"2019-08"
2019-08-31,13972,"Springville","AL","Birmingham-Hoover","Saint Clair County",4285,211600,0.00809909480705098,0.0251937984496124,0.0713924050632911,0.0421901365203345,0.019114431798148,"2019-08","2019-Q3",211600,0,"2019-08"
2019-08-31,398818,"Patton","PA","State College","Centre County",4286,297400,-0.000672043010752688,-0.00535117056856187,0.0538625088589653,0.0457450626219364,0.0257656841235412,"2019-03","2019-Q1",300100,-0.00899700099966678,"2019-02"
2019-08-31,9039,"Norfolk","MA","Boston-Cambridge-Newton","Norfolk County",4287,521100,0.000768196658344536,-0.00515463917525773,-0.00667174990468929,0.0350246374655965,0.0215115255371505,"2019-03","2019-Q1",529200,-0.0153061224489796,"2018-06"
2019-08-31,51467,"Cocoa Beach","FL","Palm Bay-Melbourne-Titusville","Brevard County",4288,319700,0.00156641604010025,0.00947268708556994,0.0631858995676754,0.0845056959254904,0.0472932803155772,"2005-11","2005-Q4",365600,-0.12554704595186,"2005-03"
2019-08-31,43381,"River Edge","NJ","New York-Newark-Jersey City","Bergen County",4289,481500,0.000623441396508728,-0.0139258652467745,-0.0127127332376461,0.0274138232903536,0.0125122902840551,"2006-06","2006-Q2",513900,-0.0630472854640981,"2005-08"
2019-08-31,47513,"Saint James","NY","New York-Newark-Jersey City","Suffolk County",4290,452200,-0.00110448420587586,-0.00746268656716418,0.0494314226038524,0.0321103930154845,0.0187875497756402,"2006-06","2006-Q2",491600,-0.080146460537022,"2005-04"
2019-08-31,11018,"Cushing","OK","Stillwater","Payne County",4291,82100,0.00489596083231334,0.0148331273176761,0.0379266750948167,0.0449404675998135,0.0169471151662928,"2019-08","2019-Q3",82100,0,"2019-08"
2019-08-31,9859,"Edgewater","NJ","New York-Newark-Jersey City","Bergen County",4292,517700,0.000386473429951691,-0.000579150579150579,-0.0493940506793977,0.0351850733088779,0.0116015148931099,"2018-04","2018-Q2",551900,-0.061967747780395,"2018-01"
2019-08-31,24462,"Duvall","WA","Seattle-Tacoma-Bellevue","King County",4293,611300,0.00245982289275172,-0.00358598207008965,-0.0118008406078241,0.0747004728376239,0.0461841990656,"2018-06","2018-Q2",622400,-0.0178341902313625,"2018-02"
2019-08-31,31814,"Graham","NC","Burlington","Alamance County",4294,138000,0.00145137880986938,0.0147058823529412,0.0832025117739403,0.0816646452555008,0.0260569506712531,"2019-08","2019-Q3",138000,0,"2019-08"
2019-08-31,41721,"Williston","FL",,"Levy County",4295,135600,0,0.0134529147982063,0.0719367588932806,0.0695157450613098,0.0195784595699258,"2006-10","2006-Q4",148900,-0.0893216924110141,"2006-03"
2019-08-31,24491,"East Grand Rapids","MI","Grand Rapids-Wyoming","Kent County",4296,383300,-0.00853595447490947,-0.0301113360323887,-0.0123679464055656,0.0608339486721106,0.0596207498831101,"2019-04","2019-Q2",396800,-0.0340221774193548,"2018-07"
2019-08-31,398602,"Moreau","NY","Albany-Schenectady-Troy","Saratoga County",4297,209200,-0.00190839694656489,-0.00570342205323194,0.0413140866102538,0.0262265224079588,0.0180689381263908,"2019-05","2019-Q2",210400,-0.00570342205323194,"2019-03"
2019-08-31,397044,"Plymouth","WI","Sheboygan","Sheboygan County",4298,180900,0.00723830734966592,0.00892359174567764,0.0535818287711124,0.0178309364171054,0.0164276482060732,"2019-08","2019-Q3",180900,0,"2019-08"
2019-08-31,22177,"Moody","AL","Birmingham-Hoover","Saint Clair County",4299,169600,0.00832342449464923,0.0253929866989117,0.0720606826801517,0.043464500548932,0.018639876759766,"2019-08","2019-Q3",169600,0,"2019-08"
2019-08-31,397388,"North Fayette","PA","Pittsburgh","Allegheny County",4300,193300,0.00155440414507772,0.00259336099585062,0.0179041600842549,0.0488331130216064,0.0288847844428382,"2019-08","2019-Q3",193300,0,"2019-08"
2019-08-31,50650,"Adelphi","MD","Washington-Arlington-Alexandria","Prince Georges County",4301,349200,-0.0020005715918834,-0.0025706940874036,0.0171861345761724,0.0659001503175753,0.0403122003972114,"2007-01","2007-Q1",420200,-0.168967158495954,"2005-05"
2019-08-31,29308,"Wilmington","IL","Chicago-Naperville-Elgin","Will County",4302,161100,0.00124300807955252,0.028735632183908,0.0899864682002706,0.049710867216602,0.00865375729750206,"2007-05","2007-Q2",161500,-0.00247678018575851,"2007-03"
2019-08-31,397602,"Upper Moreland","PA","Philadelphia-Camden-Wilmington","Montgomery County",4303,290600,-0.000343997248022016,-0.00274536719286205,0.0210822206605762,0.0322949829615178,0.0134725875553185,"2019-01","2019-Q1",292700,-0.00717458148274684,"2018-12"
2019-08-31,38545,"Florham Park","NJ","New York-Newark-Jersey City","Morris County",4304,640500,-0.000935891436593355,0.00203379224030038,-0.0509705141502445,0.016182320838471,0.0119427764784485,"2018-08","2018-Q3",674900,-0.0509705141502445,"2017-02"
2019-08-31,37998,"Conneaut","OH","Ashtabula","Ashtabula County",4305,72900,0.00551724137931034,0.0125,0.0489208633093525,0.0188538474310556,0.00493230109761433,"2006-07","2006-Q3",77300,-0.0569210866752911,"2004-05"
2019-08-31,398408,"Rapho","PA","Lancaster","Lancaster County",4306,231200,0.00347222222222222,0.00609225413402959,0.0461538461538462,0.0348556507516244,0.0152640218564852,"2019-03","2019-Q1",231300,-0.000432338953739732,"2019-03"
2019-08-31,37363,"Bellmawr","NJ","Philadelphia-Camden-Wilmington","Camden County",4307,155700,0.00646412411118293,0.0156555772994129,0.0513166779203241,0.0317081886586508,-0.00822193121208303,"2008-03","2008-Q1",189300,-0.177496038034865,"2005-02"
2019-08-31,51863,"El Sobrante","CA","San Francisco-Oakland-Hayward","Contra Costa County",4308,551800,-0.00036231884057971,-0.00522805119884622,0.00363768643142961,0.0831597721097068,0.0740529967761869,"2019-01","2019-Q1",558400,-0.0118194842406877,"2018-09"
2019-08-31,32490,"Liberty Hill","TX","Austin-Round Rock","Williamson County",4309,348900,-0.000572901747350329,0.00172265288544358,0.0414925373134328,0.0741433117624553,0.0547198066106478,"2019-03","2019-Q1",354800,-0.0166290868094701,"2019-01"
2019-08-31,39530,"Lower Burrell","PA","Pittsburgh","Westmoreland County",4310,139800,0.0108459869848156,0.0340236686390533,0.0981932443047918,0.0396481127920298,0.0294317261649255,"2019-08","2019-Q3",139800,0,"2019-08"
2019-08-31,21969,"Goulds","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",4311,271000,0.00184842883548983,0.00184842883548983,0.0656704679512387,0.170011590500432,0.0906432174178411,"2007-05","2007-Q2",277300,-0.0227190768121168,"2006-12"
2019-08-31,8015,"Wrentham","MA","Boston-Cambridge-Newton","Norfolk County",4312,451300,0.0033348154735438,0.0112032265292404,0.0301301072814426,0.042676051651009,0.0249578060964168,"2019-03","2019-Q1",452200,-0.00199026979212738,"2019-02"
2019-08-31,25908,"Milton","DE","Salisbury","Sussex County",4313,290800,0.00622837370242215,0.00937174592155502,0.0203508771929825,0.0339429057158283,0.0282936931240121,"2006-03","2006-Q1",317400,-0.0838059231253938,"2005-07"
2019-08-31,36903,"Farmington","NY","Rochester","Ontario County",4314,170400,0.00590318772136954,0.0191387559808612,0.0228091236494598,0.0374296878295108,0.0233334714739803,"2019-08","2019-Q3",170400,0,"2019-08"
2019-08-31,39902,"Mount Sinai","NY","New York-Newark-Jersey City","Suffolk County",4315,429800,-0.00324675324675325,0.00139794967381174,0.0148760330578512,0.0252054971030662,0.0103100267970593,"2006-06","2006-Q2",478800,-0.10233918128655,"2004-07"
2019-08-31,7113,"Snoqualmie","WA","Seattle-Tacoma-Bellevue","King County",4316,671000,-0.000446894086101594,-0.0107621996166888,-0.0234318148741086,0.0864380259928814,0.0529340192151906,"2019-01","2019-Q1",691100,-0.0290840688757054,"2018-02"
2019-08-31,395500,"Catskill","NY",,"Greene County",4317,165500,0.00914634146341463,0.0260384376937384,0.0222359481161211,0.0318303825395119,0.0129628089489415,"2019-08","2019-Q3",165500,0,"2019-08"
2019-08-31,38352,"Elizabethtown","PA","Lancaster","Lancaster County",4318,177500,0.00452744765138653,0.0102447353443369,0.0212888377445339,0.0305566357647686,0.0139743928573601,"2019-08","2019-Q3",177500,0,"2019-08"
2019-08-31,6495,"Piedmont","CA","San Francisco-Oakland-Hayward","Alameda County",4319,2197100,-0.00964615731350011,-0.0307481912828657,-0.0556200300881152,0.0440501213875388,0.0721595986718535,"2018-05","2018-Q2",2350000,-0.065063829787234,"2017-07"
2019-08-31,52949,"Lewisboro","NY","New York-Newark-Jersey City","Westchester County",4320,586500,-0.00542648804476853,-0.0174233539956442,0.0203549060542797,0.0334215863628735,-0.0100901612738442,"2007-04","2007-Q2",804500,-0.270975761342449,"2003-02"
2019-08-31,5106,"Hayward","WI",,"Sawyer County",4321,217000,0.00696055684454756,0.0197368421052632,0.0987341772151899,0.0496608932257347,0.0204684958849997,"2019-08","2019-Q3",217000,0,"2019-08"
2019-08-31,20544,"Solana Beach","CA","San Diego-Carlsbad","San Diego County",4322,1375200,-0.00065402223675605,-0.00101699840185965,0.0167837338262477,0.0743295813294416,0.0452397827064686,"2019-06","2019-Q2",1377600,-0.00174216027874564,"2019-05"
2019-08-31,397240,"Richland","PA","Pittsburgh","Allegheny County",4323,263400,-0.00227272727272727,-0.00302800908402725,0.00765110941086458,0.0435874060029262,0.0364687160137251,"2019-06","2019-Q2",265000,-0.0060377358490566,"2019-05"
2019-08-31,30160,"Alexandria","IN","Indianapolis-Carmel-Anderson","Madison County",4324,94000,0.00106496272630458,0.00427350427350427,0.0597519729425028,0.0644073947794326,0.0247666986947293,"2019-08","2019-Q3",94000,0,"2019-08"
2019-08-31,26750,"Richfield","WI","Milwaukee-Waukesha-West Allis","Washington County",4325,339100,-0.00847953216374269,0.00593295757935331,0.0478986402966625,0.0603309878594203,0.0262874189582412,"2019-07","2019-Q3",342000,-0.00847953216374269,"2019-07"
2019-08-31,36257,"Sandwich","IL","Chicago-Naperville-Elgin","DeKalb County",4326,193000,-0.00412796697626419,-0.00924024640657084,0.0304324612920448,0.0418878018666564,0.0136078699340745,"2007-02","2007-Q1",208300,-0.0734517522803649,"2005-11"
2019-08-31,22288,"Mapleton","ND","Fargo","Cass County",4327,200200,0.001,-0.00645161290322581,-0.0171821305841924,0.0813569647209846,0.0408868682134085,"2017-10","2017-Q4",218300,-0.0829134218964727,"2017-01"
2019-08-31,29446,"Woodland","WA","Longview","Cowlitz County",4328,388700,0.00725576574242032,0.0114493884985688,0.0508245471749121,0.108728754997657,0.0482249109017412,"2019-02","2019-Q1",396200,-0.0189298334174659,"2018-12"
2019-08-31,398463,"Harrison","NJ","Philadelphia-Camden-Wilmington","Gloucester County",4329,373600,0.00241481083981755,0.0108225108225108,0.0121918179355188,0.0208952221946916,0.00208473347433369,"2006-11","2006-Q4",429100,-0.129340480074575,"2005-07"
2019-08-31,8963,"Mauldin","SC","Greenville-Anderson-Mauldin","Greenville County",4330,179600,0.0061624649859944,0.0262857142857143,0.0533724340175953,0.0653034589872397,0.0315067059917709,"2019-08","2019-Q3",179600,0,"2019-08"
2019-08-31,17907,"Eatontown","NJ","New York-Newark-Jersey City","Monmouth County",4331,355900,0.00112517580872011,-0.00642099385817979,0.0303995367689635,0.0327750626699193,0.010154243800286,"2006-10","2006-Q4",399000,-0.108020050125313,"2005-02"
2019-08-31,30459,"Big Bear City","CA","Riverside-San Bernardino-Ontario","San Bernardino County",4332,243800,-0.00449162923642303,-0.0113544201135442,0.00536082474226804,0.0774486988570295,0.0401279814661251,"2006-07","2006-Q3",266000,-0.0834586466165414,"2005-07"
2019-08-31,26866,"Roy","WA","Seattle-Tacoma-Bellevue","Pierce County",4333,394800,0.000253356979984799,-0.00151745068285281,0.0584450402144772,0.0946404734358857,0.0468774863269588,"2019-05","2019-Q2",395400,-0.00151745068285281,"2019-04"
2019-08-31,23220,"Ellenton","FL","North Port-Sarasota-Bradenton","Manatee County",4334,263300,0.000760167236792094,0.00114068441064639,0.0205426356589147,0.0706043482663723,0.0475271456379203,"2006-02","2006-Q1",336600,-0.217765894236482,"2005-03"
2019-08-31,35127,"Atoka","TN","Memphis","Tipton County",4335,200300,-0.00249003984063745,-0.0064484126984127,-0.01232741617357,0.0470021588784271,0.0190832004222774,"2018-09","2018-Q3",203800,-0.0171736997055937,"2018-08"
